2023-06-05 18:45:51,570 - CRITICAL   - client_log_config - Тест логгера: критическая ошибка 
2023-06-05 18:45:51,570 - ERROR      - client_log_config - Тест логгера: ошибка 
2023-06-05 18:45:51,570 - WARNING    - client_log_config - Тест логгера: предупреждения 
2023-06-05 18:45:51,570 - DEBUG      - client_log_config - Тест логгера: отладочная информация 
2023-06-05 18:45:51,570 - INFO       - client_log_config - Тест логгера: информационное сообщение 
2023-06-11 20:21:23,185 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53254), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 20:21:23,185 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 20:21:23,185 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 20:21:55,228 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,228 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 46264), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686504115.225299, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,729 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 46264), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,729 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,729 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 20:22:04,123 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,123 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686504124.1208875, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,622 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,622 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,623 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 20:22:24,865 - DEBUG      - client     - Сформирован словарь сообщения: {'action': 'message', 'time': 1686504144.8659348, 'account_name': 'Guest', 'mess_text': ''} 
2023-06-11 20:22:24,866 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1686504144.8659348, 'account_name': 'Guest', 'mess_text': ''}), {}. Инициатор вызова - "client" 
2023-06-11 20:22:39,291 - DEBUG      - client     - Сформирован словарь сообщения: {'action': 'message', 'time': 1686504159.291721, 'account_name': 'Guest', 'mess_text': 'Привет'} 
